<! Entity=北京 type=短期日内母线负荷预测   createTime='2019-05-23 14:04:02' !>
<StSysLf::北京>
@ID NAME V01 V02 V03 V04 V05 V06 V07 V08 V09 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96
#311 仁和/220kV.3#主变-高 34.9158 34.7315 34.6237 35.0931 36.2186 35.9261 37.1413 35.9355 36.566 35.0937 35.2007 34.2587 34.8805 36.4781 35.1222 33.2848 33.6828 32.833 32.096 32.3151 32.7201 32.0044 32.9233 32.6069 29.8975 30.4897 31.4866 32.817 33.3445 32.021 31.6667 31.1484 31.1156 31.1017 30.4638 28.8236 28.2391 28.4625 27.4141 25.4809 31.8179 30.5153 29.9759 30.1654 29.9043 28.9008 29.8205 29.7077 29.5885 26.906 26.3994 24.9962 25.5724 24.7494 24.7158 25.1419 24.0507 24.3639 24.2602 24.7822 28.9246 31.3455 31.8682 32.1885 32.5263 33.2353 33.1985 33.2971 34.059 34.3928 35.3332 38.4199 41.9861 43.3538 45.4395 46.9489 47.5986 47.288 46.2606 46.6022 47.3241 46.8845 47.8139 49.7385 48.1774 48.831 45.4485 42.1897 41.397 38.8865 38.1904 39.5607 40.3747 44.4972 44.9896 46.3225
#312 未来城/220kV.3#主变-高 3.787 3.8203 3.8758 3.6899 3.6677 3.6621 3.6067 3.7787 3.762 3.8175 3.8536 3.7676 3.8175 3.8508 3.6954 3.9867 4.2364 3.9257 3.615 3.565 3.5095 3.5928 3.5539 3.5484 3.5401 3.5484 3.5734 3.5068 3.4957 3.4929 3.4402 3.4374 3.4457 3.4319 3.4263 3.4263 3.4041 3.418 3.4263 3.4319 3.311 3.333 3.4292 3.3055 3.3385 3.2918 3.2725 3.3522 3.2615 3.344 3.3908 3.3578 3.3275 3.3358 3.3962 3.4402 3.3962 3.4045 3.4128 3.3412 3.5365 3.52 3.5118 3.4788 3.5062 3.5228 3.531 3.5448 3.74 3.5338 3.6822 4.015 4.4082 3.7675 3.6988 3.8802 4.0755 3.6878 3.9958 3.8005 4.0398 3.7868 4.2735 3.7785 3.685 3.8005 3.6135 3.652 4.191 3.7208 4.1222 3.6602 3.9215 4.0562 4.2102 4.1525
#313 聂各庄/220kV.2215未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#314 仁和/220kV.1#主变-高 59.0525 59.559 59.1006 58.375 59.9891 60.8916 58.8036 58.3383 58.9055 59.8305 60.2338 60.5987 61.5309 61.5153 61.3399 60.9085 61.9313 63.1294 63.1902 62.3584 63.7164 64.9372 66.4706 67.0138 64.179 64.4619 65.6034 64.5383 63.6824 63.558 62.3471 60.7161 58.7683 57.4103 55.4964 53.4948 51.7817 50.6457 48.0585 47.7445 46.7259 46.6396 46.9025 45.0038 43.5884 43.569 43.4182 42.7634 42.5262 41.9087 41.7295 40.6938 40.8317 41.0218 41.5181 41.6909 41.2042 42.3161 42.4772 41.5265 42.3186 44.5423 45.442 47.0057 48.8297 51.5264 52.3153 52.6273 54.7284 53.9473 53.9473 55.4207 57.0488 58.0246 58.4203 60.3036 60.1129 61.3426 60.5163 63.021 62.9359 64.1824 63.3897 63.1692 63.7068 64.3951 63.3342 61.7925 61.2859 62.4706 60.1915 59.935 61.5347 59.507 62.3288 61.0951
#315 通州/220kV.2#主变-高 30.1137 30.1969 30.2645 30.4712 31.7884 32.3078 32.0894 32.5692 32.632 33.7396 33.96 35.6355 34.532 34.9585 35.0929 34.2248 34.835 36.0681 35.2478 35.2997 36.6278 37.8214 39.3208 39.5863 39.316 40.9491 40.3717 39.7201 39.5753 38.8369 38.7353 36.7042 35.1332 33.2953 31.9843 30.6979 29.7847 28.1174 27.0016 25.6681 22.8821 21.8316 21.2225 20.5686 20.2486 19.5905 19.4117 19.0143 18.8052 18.6009 18.5538 18.1806 18.0185 17.8922 17.9518 18.1168 18.1806 18.3131 18.354 18.7588 18.9167 19.5728 20.7236 22.1216 23.3114 26.0713 26.2698 27.1812 27.4254 27.6788 28.2569 28.4309 29.4615 30.0906 30.545 32.0545 32.0661 32.6481 33.6806 32.9239 34.6036 34.5076 33.2269 32.7364 35.0116 33.4422 33.0986 32.8943 32.6062 32.1441 31.9758 31.5827 31.3513 31.04 31.388 30.8834
#316 八达岭/220kV.2#主变-高 8.3368 8.7089 9.0809 9.8252 11.1896 11.8098 12.6781 12.9261 14.2905 15.5309 17.0193 17.8876 18.6318 19.5 19.624 20.1202 20.4923 20.8645 21.1125 21.2366 20.7405 20.9885 20.7405 21.1125 20.9885 21.4846 21.8568 21.3606 21.2366 21.1125 20.6163 19.624 19.1279 18.6318 17.3914 16.2751 15.4068 14.6627 13.7944 13.5463 14.124 13.728 13.728 13.464 13.332 13.2 12.936 13.332 12.936 12.672 12.804 12.672 12.936 12.54 12.936 12.804 12.936 12.804 13.464 13.728 14.784 15.444 16.632 17.688 17.82 18.216 18.348 17.16 14.916 15.708 17.16 14.256 12.804 15.444 17.424 10.164 10.164 9.636 8.712 11.748 8.844 9.504 9.24 9.24 9.108 8.844 8.184 7.92 6.864 6.468 8.052 8.58 5.94 6.732 9.504 14.388
#317 华能电厂/220kV.1#公用变-高等值负荷 0.6744 0.7764 0.8834 0.9886 1.1121 1.2548 1.337 1.3694 1.479 1.6278 1.6523 1.6315 1.6079 1.4223 1.2505 1.0725 0.8804 0.7438 0.6072 0.654 0.7116 0.7969 0.8839 0.9356 1.0974 1.0712 1.033 0.9828 1.0132 0.9839 0.9091 0.9084 0.9457 0.8665 0.8324 0.8691 0.7909 0.7551 0.8384 0.8003 0.8488 0.8487 0.9389 0.8271 0.7634 0.7852 0.8587 0.9715 1.0798 1.1719 1.186 1.1314 1.12 1.0674 1.1175 1.1643 1.079 1.0149 0.905 0.8221 0.7736 0.8264 0.8974 0.9926 0.9926 0.9458 0.8422 0.73 0.6482 0.6102 0.5814 0.507 0.5064 0.5142 0.5388 0.5512 0.5504 0.5522 0.5193 0.4758 0.537 0.5895 0.6182 0.6702 0.7264 0.6476 0.593 0.6637 0.7125 0.7701 0.7626 0.6574 0.5758 0.5032 0.5057 0.5152
#318 聂各庄/220kV.3#主变-高 37.3788 30.2773 30.0093 24.9846 21.8358 22.7737 26.7265 24.5826 23.5107 21.9698 27.6644 33.2921 33.8281 33.6941 27.1285 24.8506 30.0093 32.8901 36.1059 39.1207 46.6243 47.0263 50.2421 51.247 53.2569 55.6018 57.4777 57.3437 59.2196 55.8698 56.5397 54.4628 50.7111 50.1081 45.3514 44.5474 41.5996 40.0587 39.2547 39.5227 33.4261 35.168 30.9472 35.8379 36.3739 31.2152 35.9719 31.2152 30.0093 30.9472 29.4733 30.9472 30.8132 30.8132 29.2053 29.3393 33.0241 34.096 37.2449 34.498 34.498 30.9472 32.0192 31.8852 35.7039 37.7808 40.5947 38.5848 41.2646 46.7583 50.5771 48.5002 49.7061 53.1229 51.917 53.5249 51.649 53.7929 54.0609 58.8176 54.5968 53.5249 55.8698 54.7308 52.7209 52.7209 53.3909 51.247 50.7111 48.0982 44.2794 45.7534 43.6095 47.0263 46.4903 50.3761
#319 北寺/220kV.1#主变-高 61.0997 60.3528 61.8013 61.6681 61.7689 62.7576 63.4228 64.2605 65.1724 66.802 66.6135 67.6193 68.2668 68.6191 68.151 67.9043 69.1704 68.1811 71.2358 70.7996 70.9112 73.5195 72.6058 72.6447 74.5559 74.5168 76.0673 75.4777 74.5554 74.0061 73.6143 71.5491 69.0213 66.5778 63.9664 62.6278 61.8952 59.4192 56.7164 56.597 46.992 47.52 49.368 47.52 44.22 46.332 41.448 46.992 44.088 41.448 41.712 40.92 41.316 43.032 40.524 42.24 40.524 40.788 44.088 46.464 43.692 44.484 46.992 49.368 47.124 50.952 49.896 53.328 53.064 56.1 57.684 54.252 57.948 56.232 59.136 57.156 60.852 58.608 61.248 60.72 61.248 59.796 62.04 66.132 60.192 66.396 63.36 61.38 63.228 63.492 61.908 57.024 62.832 62.172 57.024 56.496
#320 奥运村/220kV.3#主变-高 64.5916 61.8208 60.4823 66.801 64.741 62.1215 62.9976 70.9068 65.1218 68.315 72.0019 66.2377 67.3537 69.2258 63.6443 66.6567 64.4508 62.5144 60.9673 63.7468 62.7925 66.8322 63.5157 63.5087 62.2571 58.3339 61.9998 61.9754 61.8816 63.632 55.5665 56.3609 54.202 51.2435 47.7286 46.6353 40.5565 41.0711 39.2772 37.9283 40.938 39.8559 38.8665 37.4305 37.0361 36.5043 36.483 36.416 35.9552 35.9101 34.902 34.9052 34.1608 34.0409 33.7038 34.2697 35.9094 36.0158 35.0412 35.3435 36.6642 36.2652 37.9809 39.259 40.3979 43.6116 48.0846 47.6463 51.1126 54.6073 53.8003 56.2663 53.7681 57.1184 57.7655 58.7993 61.9872 63.6152 63.6165 63.9156 64.6233 66.4937 66.2114 67.0789 65.5566 66.2604 66.0657 66.7915 67.2852 66.6935 66.2307 64.0922 64.2765 62.6691 62.5595 62.6858
#321 八达岭/220kV.1#主变-高 7.0506 7.8473 8.215 8.9503 10.2985 11.034 11.7694 12.0145 13.3627 14.4658 16.1817 17.0397 17.5299 18.3879 18.633 19.1233 19.4909 19.8586 20.1038 20.2263 19.7361 20.1038 19.8586 20.1038 19.9812 20.4715 20.8391 20.4715 20.2263 20.1038 19.4909 18.633 18.1427 17.6525 16.4268 15.3238 14.4658 13.7304 12.995 12.6273 13.332 12.804 12.804 12.54 12.54 12.408 12.144 12.408 12.144 11.748 11.88 11.88 12.012 11.616 12.012 11.88 12.144 12.012 12.54 12.936 13.86 14.52 15.708 16.764 16.896 17.424 17.424 16.368 13.86 14.784 16.236 13.332 11.88 14.52 16.5 9.108 9.372 8.712 7.92 10.824 7.92 8.58 8.184 8.316 8.184 8.052 7.26 6.996 5.94 5.676 7.128 7.656 5.016 5.94 8.58 13.464
#322 东风/220kV.1#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#323 华能电厂/220kV.3#启备变-高等值负荷 2.052 2.1944 2.2173 2.1805 2.1499 2.4088 2.08 2.3038 2.3699 2.2873 2.0711 2.1004 2.0673 1.9325 2.2326 2.2095 2.1334 2.0863 2.005 2.0368 1.9631 2.1067 2.1131 2.2059 2.1842 2.1627 2.2021 2.2707 2.2654 2.2921 2.2409 2.246 2.2267 2.1459 2.1078 2.1669 2.2928 2.1962 2.2165 2.2966 3.4114 3.6486 3.4951 3.551 3.4951 3.3695 3.4495 3.2896 3.3346 3.3556 3.551 3.4114 3.4951 3.4672 3.5928 3.5928 3.2718 3.4114 3.4114 3.4533 3.6068 3.5928 3.5928 3.551 3.7463 3.6486 3.6486 3.6905 3.7324 3.551 3.6068 3.4951 3.6068 3.4685 3.6918 3.7895 4.2639 4.1663 4.2081 4.1523 4.0686 4.0686 4.1104 4.2081 4.0267 3.9709 4.1663 4.25 3.9011 3.5522 3.5662 3.929 3.6918 4.1523 3.8453 4.3895
#324 韩村河/220kV.2#主变-高 36.7055 34.3658 33.5183 35.5169 33.6679 37.0691 35.5468 34.6559 39.8056 40.6362 41.2927 41.0573 38.248 41.6778 40.4462 38.7817 39.922 42.5844 37.7799 37.9601 36.7111 37.7559 40.1382 40.58 40.4573 43.0225 42.998 38.9753 38.3075 38.9383 37.2506 38.944 37.6271 39.4575 34.1186 31.9321 32.752 28.288 29.5592 29.1884 29.286 29.844 32.634 29.844 27.054 28.728 29.286 28.17 27.612 27.612 28.17 27.612 28.728 27.612 30.402 28.728 28.17 30.402 29.286 29.286 31.518 32.634 32.076 32.076 34.308 34.308 34.866 30.96 30.402 29.2787 31.0439 30.2416 33.192 32.634 33.75 34.308 37.098 35.982 34.866 33.5587 34.2635 34.0873 37.098 38.214 38.214 37.098 38.214 35.982 34.866 34.866 32.076 35.424 38.772 35.424 35.982 35.982
#325 望京/220kV.2214待用 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#326 阎村北/220kV.2213预留二 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#327 荣华/220kV.4#主变-高 94.9088 94.7728 95.4527 95.5886 95.9965 96.8124 96.5404 97.2203 97.7642 97.0843 96.5404 95.5886 93.549 93.957 92.8692 92.0533 91.6454 90.8296 91.2375 91.2375 90.9656 90.1497 90.2857 90.0138 90.4217 89.7418 89.692 89.5922 89.7418 88.926 88.5181 87.9742 87.5663 87.7022 85.9346 83.4871 83.3511 82.5353 81.5835 80.4957 76.4824 75.657 75.8886 76.1023 75.7702 76.2925 75.8652 75.7228 75.7228 74.448 74.316 73.92 73.92 73.26 73.26 74.052 72.864 73.26 72.864 72.336 71.808 71.94 72.336 72.204 73.128 73.788 75.24 76.692 78.936 79.464 81.84 83.952 87.516 90.684 91.872 94.248 93.984 94.908 95.304 96.624 97.416 97.944 98.076 98.736 97.02 97.02 96.624 96.492 96.096 96.096 96.36 96.888 97.68 97.152 97.416 98.208
#328 西北旺/220kV.4#主变-高 34.5392 33.7912 35.1693 34.984 34.9338 34.8079 35.8848 35.0292 35.2908 35.312 35.5913 34.704 33.6809 36.7982 34.5675 33.8004 34.2331 33.5564 33.7912 32.585 31.6453 32.913 34.8072 33.6865 32.2795 34.05 35.7532 32.9103 31.6248 32.1028 32.7497 31.4064 30.9135 29.6005 29.3517 26.6784 27.5883 26.2959 25.9918 25.8045 27.2604 26.8557 26.1409 25.9849 25.6839 25.2766 24.8093 24.779 24.6591 24.3265 23.7168 24.1113 23.8999 23.6408 24.0449 24.2215 24.0494 24.4696 24.4941 24.3497 24.6327 24.8493 25.6678 27.6981 27.2514 27.6884 28.4213 31.002 30.9994 31.5163 32.001 32.3935 34.467 34.4006 36.6745 36.3413 36.8188 36.583 38.6197 37.5079 37.6316 37.8759 39.3667 38.0828 37.9996 37.2668 37.0979 37.6181 37.1611 37.62 38.2278 36.4798 36.6848 36.4225 36.4257 36.708
#329 怀柔北/220kV.2#主变-高 39.6119 39.4405 39.7646 39.4926 40.3161 40.8863 41.5462 41.9414 42.1924 42.6062 42.8283 42.4248 42.1936 41.715 41.4789 40.9761 40.4311 39.603 39.4177 38.7726 39.0082 39.5511 40.5223 41.0906 41.279 41.3772 41.1843 41.5262 41.1064 40.0954 39.0724 37.9694 36.7407 35.5205 34.6482 33.472 32.9009 32.0062 30.9567 30.0849 30.9199 30.5237 30.1979 29.9668 29.7294 29.3589 29.2136 28.5439 28.8832 28.0094 27.6288 27.8851 27.9037 28.0027 28.0211 27.6246 27.4241 27.956 27.3986 28.7141 29.5444 30.3437 31.2735 32.745 33.9105 33.0432 33.4973 34.8339 34.9931 35.4467 35.5335 38.2675 41.0319 42.662 43.2356 44.1247 43.75 43.583 44.0006 43.2143 45.5417 46.4342 48.0335 46.039 47.3136 44.9852 43.7329 40.1553 38.1833 38.2257 39.3341 40.0146 41.9263 41.8153 42.4401 42.5933
#330 房山/220kV.房燕 98.199 98.7858 98.5533 99.0681 98.4808 98.595 98.1713 98.6517 98.7196 97.795 98.4934 99.1386 98.8646 99.7262 99.9964 100.0118 99.5785 99.4982 99.434 99.1829 99.4634 99.2611 99.3871 99.1627 99.5606 99.6212 99.6033 99.6465 99.8477 100.0515 99.752 99.1143 98.9444 97.9594 96.9135 96.4098 95.8093 95.1446 94.7451 93.9639 75.0387 75.0387 74.8458 74.7172 75.2316 75.0387 74.9101 74.7172 74.9101 74.5243 75.103 74.5886 74.6529 74.8458 74.46 74.9101 74.9744 74.8458 74.2671 75.103 75.1673 75.0387 74.9101 76.1961 76.389 76.6462 76.6462 77.1606 77.0963 76.9677 76.8391 78.0608 77.8679 78.8967 78.8324 78.5109 79.8612 79.9898 80.3113 80.0541 79.7969 80.8257 81.0186 80.9543 80.7614 80.7614 80.4399 80.6971 80.5685 80.5042 79.5397 79.2825 79.3468 79.4111 79.0253 79.4111
#331 地安门/220kV.3#主变-高 3.9468 3.584 4.0459 3.6364 3.5345 3.3847 3.6059 3.5406 3.4972 3.785 4.0728 3.6785 4.0724 4.1191 3.7956 3.912 4.0283 4.5129 5.2239 4.8322 4.4404 4.3318 4.2232 4.3029 4.547 4.1844 3.8216 3.718 3.6281 3.8208 3.4146 3.6974 3.378 3.7948 3.4557 3.2152 2.9742 2.6957 2.5119 2.3573 1.9326 1.8084 1.7679 1.7487 1.7236 1.7472 1.7055 1.6615 1.6328 1.5999 1.6478 1.5988 1.5909 1.647 1.648 1.5882 1.5524 1.5262 1.6057 2.0204 3.2194 2.0509 4.0665 2.4351 3.7231 2.6764 4.5609 4.9677 5.7974 5.2829 6.5248 6.3535 5.0184 6.8369 7.1371 2.8545 4.2058 5.0902 4.6268 4.7262 4.421 3.7032 3.9698 3.2264 4.8238 4.6326 4.2798 3.316 5.4328 4.0846 4.6123 4.3943 4.9185 5.4677 3.7367 4.0809
#332 于辛庄/220kV.2#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#333 吕村/220kV.1#主变-高 51.2577 50.7156 51.2564 52.4483 50.7932 51.5861 51.647 54.9522 52.5796 54.3019 55.499 57.3641 56.3885 57.1192 56.403 56.7689 55.3424 56.2389 54.9707 55.165 55.415 58.2006 59.2989 59.0598 61.5704 62.6273 60.3181 59.1614 60.9579 59.4505 60.3035 55.5746 53.0656 51.2088 50.0854 45.6953 44.5912 42.3404 40.1367 37.5245 42.35 41.8 46.2 39.875 39.05 41.25 38.225 37.95 37.675 37.4 36.575 40.425 39.05 42.075 37.95 36.85 33.55 35.75 35.475 37.4 39.05 38.5 39.875 45.1 43.175 46.2 47.025 48.4 61.6 52.8 52.25 51.15 56.1 53.35 58.025 56.65 61.6 60.225 63.25 62.425 62.7 61.875 61.875 66.55 62.15 63.25 60.5 64.075 61.6 57.75 62.425 57.475 61.05 60.5 57.475 60.5
#334 荣华/220kV.1#主变-高 96.3678 96.3678 96.5037 96.9114 97.727 98.8143 97.9988 98.2707 99.358 98.6784 97.8629 96.7755 94.8726 95.2804 94.329 93.5134 92.6979 92.4261 92.6979 92.9697 92.2901 92.1542 91.7465 91.7465 91.3387 91.3387 90.3873 90.795 90.795 89.8436 89.9795 89.2999 88.4844 89.028 86.8533 84.8145 84.8145 84.1349 82.9116 81.5524 77.7289 76.8748 77.0646 77.3493 76.8748 77.3493 77.0171 76.8273 76.7324 75.636 75.24 75.372 75.108 74.448 74.448 75.108 74.052 74.184 73.92 73.128 73.128 72.864 73.128 73.392 74.58 74.844 76.692 77.88 80.124 80.916 83.556 85.272 88.968 91.476 93.984 95.436 95.304 96.096 96.624 97.944 98.604 99.132 99.528 100.32 98.34 98.208 97.944 98.208 97.5851 97.3256 96.6508 97.118 98.472 98.736 98.472 99.792
#335 韩村河/220kV.2212未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#336 霍南/220kV.1#主变-高 37.5655 37.2042 36.9481 37.2855 37.9049 37.8771 37.9337 38.6582 39.0492 39.5772 40.138 40.9401 40.5202 40.8458 41.4919 41.3033 42.677 42.8745 43.1514 43.9742 44.6343 45.7518 46.8029 47.2812 48.0833 48.1934 48.3095 47.9363 47.9631 46.8723 44.4773 43.5196 41.7688 39.7261 37.489 35.5039 34.2911 31.8584 30.7409 28.7225 29.292 28.0254 26.8354 26.5669 25.853 25.0635 24.5532 24.2969 23.7129 23.4561 23.3525 23.1787 23.0361 22.5146 22.8057 23.0786 23.314 23.1943 23.5073 24.0898 24.8193 25.7104 27.0952 28.3911 30.1914 32.0127 33.8896 34.5186 35.376 36.958 36.9561 38.3105 38.7549 40.1787 40.1045 41.6885 42.5195 43.4541 43.7568 44.4131 44.6426 44.5469 44.4717 44.2578 44.9141 44.7764 45.3398 44.252 43.7246 43.3848 43.2754 43.0547 42.8965 42.5371 42.5176 42.4463
#337 桃园/220kV.3#主变-高 27.0224 26.6908 26.9603 27.582 26.8177 26.7599 27.6272 27.3572 27.4068 27.0158 27.8946 27.5614 27.9033 26.9979 26.975 26.6886 26.5732 25.6961 26.2383 25.1048 25.7418 25.5159 25.9498 25.4489 25.4005 25.2872 24.8904 24.036 23.3572 23.0523 22.4441 21.8938 20.9932 20.2228 19.3963 18.6515 18.0467 17.5068 17.1374 16.5756 14.3423 13.749 13.4937 13.4473 12.7202 12.7229 12.5208 12.5386 12.5408 12.3137 12.1812 12.2656 12.04 11.9734 12.3389 12.0747 12.3293 12.5044 12.4167 12.8645 13.3313 13.8132 14.5808 15.0564 16.4492 17.8872 19.543 20.3779 22.4023 21.2827 24.9102 22.9761 24.7563 26.6973 23.6816 26.5527 25.4121 26.1982 26.1753 26.0425 26.7363 26.9775 26.8452 27.6221 27.855 27.6094 27.3252 27.3726 27.2173 26.8091 26.7412 26.5215 26.2114 26.1489 26.438 27.3882
#338 榆管营/220kV.2214未安装 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#339 西马/220kV.2#主变-高 32.0477 32.2767 32.8308 32.6642 32.8108 33.3507 33.0714 33.0618 33.132 33.3095 33.9536 33.834 34.0263 33.074 32.9151 32.787 32.7903 32.935 33.4363 33.3218 33.6589 34.0784 34.7052 34.4826 34.4826 34.9851 34.2419 34.267 33.5083 33.6345 33.0251 32.4621 30.7486 30.2846 29.3529 28.1857 27.6066 26.6426 26.1118 25.6653 24.0662 23.2205 23.0781 22.7719 22.7558 22.246 22.13 22.1274 21.9618 21.8045 21.7439 21.2631 21.7523 21.2418 21.3888 22.0043 21.4648 21.3475 21.3868 21.8232 21.8889 22.0172 22.7223 23.5325 24.2415 24.8944 25.5724 26.2163 27.361 27.8367 28.0603 28.2917 29.1863 30.5231 32.1338 32.9974 33.5079 34.2788 35.1431 34.835 34.7003 35.1141 35.2281 35.134 34.8653 34.5353 34.0847 33.738 33.3758 33.3732 33.2314 32.9646 33.5607 33.2965 33.3016 33.6606
